"","individual_id","plot_id","species"
"558","DENS1_558","AF-H-2","W.nitida1"
"559","DENS1_559","AF-H-2","W.nitida1"
"560","DENS1_560","AF-H-2","W.nitida1"
"561","DENS1_561","AF-H-2","W.nitida1"
"562","DENS1_562","AF-H-3","W.nitida1"
"563","DENS1_563","AF-H-3","W.nitida1"
"564","DENS1_564","AF-H-3","W.nitida1"
"565","DENS1_565","AF-H-3","W.nitida1"
"566","DENS1_566","AF-H-3","W.nitida1"
"567","DENS1_567","AF-H-3","W.nitida1"
"568","DENS1_568","AF-H-3","W.nitida1"
"569","DENS1_569","AF-H-3","W.nitida1"
"570","DENS1_570","AF-H-3","W.nitida1"
"571","DENS1_571","AF-H-3","W.nitida1"
"572","DENS1_572","AF-H-3","W.nitida1"
"573","DENS1_573","AF-L-1","W.nitida1"
"574","DENS1_574","AF-L-1","W.nitida1"
"575","DENS1_575","AF-L-1","W.nitida1"
"576","DENS1_576","AF-L-1","W.nitida1"
"577","DENS1_577","AF-L-1","W.nitida1"
"578","DENS1_578","AF-L-1","W.nitida1"
"579","DENS1_579","AF-L-1","W.nitida1"
"580","DENS1_580","AF-L-1","W.nitida1"
"581","DENS1_581","AF-L-1","W.nitida1"
"582","DENS1_582","AF-L-1","W.nitida1"
"583","DENS1_583","AF-L-1","W.nitida1"
"584","DENS1_584","AF-L-2","W.nitida1"
"585","DENS1_585","AF-L-2","W.nitida1"
"586","DENS1_586","AF-L-2","W.nitida1"
"587","DENS1_587","AF-L-2","W.nitida1"
"588","DENS1_588","AF-L-2","W.nitida1"
"589","DENS1_589","AF-L-2","W.nitida1"
"590","DENS1_590","AF-L-2","W.nitida1"
"591","DENS1_591","AF-L-2","W.nitida1"
"592","DENS1_592","AF-L-2","W.nitida1"
"593","DENS1_593","AF-L-2","W.nitida1"
"594","DENS1_594","AF-L-2","W.nitida1"
"595","DENS1_595","AF-L-3","W.nitida1"
"596","DENS1_596","AF-L-3","W.nitida1"
"597","DENS1_597","AF-L-3","W.nitida1"
"598","DENS1_598","AF-L-3","W.nitida1"
"599","DENS1_599","AF-L-3","W.nitida1"
"600","DENS1_600","AF-L-3","W.nitida1"
"601","DENS1_601","AF-L-3","W.nitida1"
"602","DENS1_602","AF-L-3","W.nitida1"
"603","DENS1_603","AF-L-3","W.nitida1"
"604","DENS1_604","AF-L-3","W.nitida1"
"605","DENS1_605","AF-L-3","W.nitida1"
"606","DENS1_606","AF-M-1","W.nitida1"
"607","DENS1_607","AF-M-1","W.nitida1"
"608","DENS1_608","AF-M-1","W.nitida1"
"609","DENS1_609","AF-M-1","W.nitida1"
"610","DENS1_610","AF-M-1","W.nitida1"
"611","DENS1_611","AF-M-1","W.nitida1"
"612","DENS1_612","AF-M-1","W.nitida1"
"613","DENS1_613","AF-M-1","W.nitida1"
"614","DENS1_614","AF-M-1","W.nitida1"
"615","DENS1_615","AF-M-1","W.nitida1"
"616","DENS1_616","AF-M-1","W.nitida1"
"617","DENS1_617","AF-M-2","W.nitida1"
"618","DENS1_618","AF-M-2","W.nitida1"
"619","DENS1_619","AF-M-2","W.nitida1"
"620","DENS1_620","AF-M-2","W.nitida1"
"621","DENS1_621","AF-M-2","W.nitida1"
"622","DENS1_622","AF-M-2","W.nitida1"
"623","DENS1_623","AF-M-2","W.nitida1"
"624","DENS1_624","AF-M-2","W.nitida1"
"625","DENS1_625","AF-M-2","W.nitida1"
"626","DENS1_626","AF-M-2","W.nitida1"
"627","DENS1_627","AF-M-2","W.nitida1"
"628","DENS1_628","AF-M-3","W.nitida1"
"629","DENS1_629","AF-M-3","W.nitida1"
"630","DENS1_630","AF-M-3","W.nitida1"
"631","DENS1_631","AF-M-3","W.nitida1"
"632","DENS1_632","AF-M-3","W.nitida1"
"633","DENS1_633","AF-M-3","W.nitida1"
"634","DENS1_634","AF-M-3","W.nitida1"
"635","DENS1_635","AF-M-3","W.nitida1"
"636","DENS1_636","AF-M-3","W.nitida1"
"637","DENS1_637","AF-M-3","W.nitida1"
"638","DENS1_638","AF-M-3","W.nitida1"
"639","DENS1_639","A-H-1","W.nitida1"
"640","DENS1_640","A-H-1","W.nitida1"
"641","DENS1_641","A-H-1","W.nitida1"
"642","DENS1_642","A-H-1","W.nitida1"
"643","DENS1_643","A-H-1","W.nitida1"
"644","DENS1_644","A-H-1","W.nitida1"
"645","DENS1_645","A-H-1","W.nitida1"
"646","DENS1_646","A-H-1","W.nitida1"
"647","DENS1_647","A-H-1","W.nitida1"
"648","DENS1_648","A-H-1","W.nitida1"
"649","DENS1_649","A-H-1","W.nitida1"
"650","DENS1_650","A-H-2","W.nitida1"
"651","DENS1_651","A-H-2","W.nitida1"
"652","DENS1_652","A-H-2","W.nitida1"
"653","DENS1_653","A-H-2","W.nitida1"
"654","DENS1_654","A-H-2","W.nitida1"
"655","DENS1_655","A-H-2","W.nitida1"
"656","DENS1_656","A-H-2","W.nitida1"
"657","DENS1_657","A-H-2","W.nitida1"
"658","DENS1_658","A-H-2","W.nitida1"
"659","DENS1_659","A-H-2","W.nitida1"
"660","DENS1_660","A-H-2","W.nitida1"
"661","DENS1_661","A-H-3","W.nitida1"
"662","DENS1_662","A-H-3","W.nitida1"
"663","DENS1_663","A-H-3","W.nitida1"
"664","DENS1_664","A-H-3","W.nitida1"
"665","DENS1_665","A-H-3","W.nitida1"
"666","DENS1_666","A-H-3","W.nitida1"
"667","DENS1_667","A-H-3","W.nitida1"
"668","DENS1_668","A-H-3","W.nitida1"
"669","DENS1_669","A-H-3","W.nitida1"
"670","DENS1_670","A-H-3","W.nitida1"
"671","DENS1_671","A-H-3","W.nitida1"
"672","DENS1_672","A-L-1","W.nitida1"
"673","DENS1_673","A-L-1","W.nitida1"
"674","DENS1_674","A-L-1","W.nitida1"
"675","DENS1_675","A-L-1","W.nitida1"
"676","DENS1_676","A-L-1","W.nitida1"
"677","DENS1_677","A-L-1","W.nitida1"
"678","DENS1_678","A-L-1","W.nitida1"
"679","DENS1_679","A-L-1","W.nitida1"
"680","DENS1_680","A-L-1","W.nitida1"
"681","DENS1_681","A-L-1","W.nitida1"
"682","DENS1_682","A-L-1","W.nitida1"
"683","DENS1_683","A-L-2","W.nitida1"
"684","DENS1_684","A-L-2","W.nitida1"
"685","DENS1_685","A-L-2","W.nitida1"
"686","DENS1_686","A-L-2","W.nitida1"
"687","DENS1_687","A-L-2","W.nitida1"
"688","DENS1_688","A-L-2","W.nitida1"
"689","DENS1_689","A-L-2","W.nitida1"
"690","DENS1_690","A-L-2","W.nitida1"
"691","DENS1_691","A-L-2","W.nitida1"
"692","DENS1_692","A-L-2","W.nitida1"
"693","DENS1_693","A-L-2","W.nitida1"
"694","DENS1_694","A-L-3","W.nitida1"
"695","DENS1_695","A-L-3","W.nitida1"
"696","DENS1_696","A-L-3","W.nitida1"
"697","DENS1_697","A-L-3","W.nitida1"
"698","DENS1_698","A-L-3","W.nitida1"
"699","DENS1_699","A-L-3","W.nitida1"
"700","DENS1_700","A-L-3","W.nitida1"
"701","DENS1_701","A-L-3","W.nitida1"
"702","DENS1_702","A-L-3","W.nitida1"
"703","DENS1_703","A-L-3","W.nitida1"
"704","DENS1_704","A-L-3","W.nitida1"
"705","DENS1_705","A-M-1","W.nitida1"
"706","DENS1_706","A-M-1","W.nitida1"
"707","DENS1_707","A-M-1","W.nitida1"
"708","DENS1_708","A-M-1","W.nitida1"
"709","DENS1_709","A-M-1","W.nitida1"
"710","DENS1_710","A-M-1","W.nitida1"
"711","DENS1_711","A-M-1","W.nitida1"
"712","DENS1_712","A-M-1","W.nitida1"
"713","DENS1_713","A-M-1","W.nitida1"
"714","DENS1_714","A-M-1","W.nitida1"
"715","DENS1_715","A-M-1","W.nitida1"
"716","DENS1_716","A-M-2","W.nitida1"
"717","DENS1_717","A-M-2","W.nitida1"
"718","DENS1_718","A-M-2","W.nitida1"
"719","DENS1_719","A-M-2","W.nitida1"
"720","DENS1_720","A-M-2","W.nitida1"
"721","DENS1_721","A-M-2","W.nitida1"
"722","DENS1_722","A-M-2","W.nitida1"
"723","DENS1_723","A-M-2","W.nitida1"
"724","DENS1_724","A-M-2","W.nitida1"
"725","DENS1_725","A-M-2","W.nitida1"
"726","DENS1_726","A-M-2","W.nitida1"
"727","DENS1_727","A-M-3","W.nitida1"
"728","DENS1_728","A-M-3","W.nitida1"
"729","DENS1_729","A-M-3","W.nitida1"
"730","DENS1_730","A-M-3","W.nitida1"
"731","DENS1_731","A-M-3","W.nitida1"
"732","DENS1_732","A-M-3","W.nitida1"
"733","DENS1_733","A-M-3","W.nitida1"
"734","DENS1_734","A-M-3","W.nitida1"
"735","DENS1_735","A-M-3","W.nitida1"
"736","DENS1_736","A-M-3","W.nitida1"
"737","DENS1_737","A-M-3","W.nitida1"
"738","DENS1_738","B1","W.nitida1"
"739","DENS1_739","B1","W.nitida1"
"740","DENS1_740","B1","W.nitida1"
"741","DENS1_741","B1","W.nitida1"
"742","DENS1_742","B1","W.nitida1"
"743","DENS1_743","B1","W.nitida1"
"744","DENS1_744","B1","W.nitida1"
"745","DENS1_745","B1","W.nitida1"
"746","DENS1_746","B1","W.nitida1"
"747","DENS1_747","B1","W.nitida1"
"748","DENS1_748","B1","W.nitida1"
"749","DENS1_749","B2","W.nitida1"
"750","DENS1_750","B2","W.nitida1"
"751","DENS1_751","B2","W.nitida1"
"752","DENS1_752","B2","W.nitida1"
"753","DENS1_753","B2","W.nitida1"
"754","DENS1_754","B2","W.nitida1"
"755","DENS1_755","B2","W.nitida1"
"756","DENS1_756","B2","W.nitida1"
"757","DENS1_757","B2","W.nitida1"
"758","DENS1_758","B2","W.nitida1"
"759","DENS1_759","B2","W.nitida1"
"760","DENS1_760","B3","W.nitida1"
"761","DENS1_761","B3","W.nitida1"
"762","DENS1_762","B3","W.nitida1"
"763","DENS1_763","B3","W.nitida1"
"764","DENS1_764","B3","W.nitida1"
"765","DENS1_765","B3","W.nitida1"
"766","DENS1_766","B3","W.nitida1"
"767","DENS1_767","B3","W.nitida1"
"768","DENS1_768","B3","W.nitida1"
"769","DENS1_769","B3","W.nitida1"
"770","DENS1_770","B3","W.nitida1"
"771","DENS1_771","B4","W.nitida1"
"772","DENS1_772","B4","W.nitida1"
"773","DENS1_773","B4","W.nitida1"
"774","DENS1_774","B4","W.nitida1"
"775","DENS1_775","B4","W.nitida1"
"776","DENS1_776","B4","W.nitida1"
"777","DENS1_777","B4","W.nitida1"
"778","DENS1_778","B4","W.nitida1"
"779","DENS1_779","B4","W.nitida1"
"780","DENS1_780","B4","W.nitida1"
"781","DENS1_781","B4","W.nitida1"
"782","DENS1_782","BDF-H-1","W.nitida1"
"783","DENS1_783","BDF-H-1","W.nitida1"
"784","DENS1_784","BDF-H-1","W.nitida1"
"785","DENS1_785","BDF-H-1","W.nitida1"
"786","DENS1_786","BDF-H-1","W.nitida1"
"787","DENS1_787","BDF-H-1","W.nitida1"
"788","DENS1_788","BDF-H-1","W.nitida1"
"789","DENS1_789","BDF-H-1","W.nitida1"
"790","DENS1_790","BDF-H-1","W.nitida1"
"791","DENS1_791","BDF-H-1","W.nitida1"
"792","DENS1_792","BDF-H-1","W.nitida1"
"793","DENS1_793","BDF-H-2","W.nitida1"
"794","DENS1_794","BDF-H-2","W.nitida1"
"795","DENS1_795","BDF-H-2","W.nitida1"
"796","DENS1_796","BDF-H-2","W.nitida1"
"797","DENS1_797","BDF-H-2","W.nitida1"
"798","DENS1_798","BDF-H-2","W.nitida1"
"799","DENS1_799","BDF-H-2","W.nitida1"
"800","DENS1_800","BDF-H-2","W.nitida1"
"801","DENS1_801","BDF-H-2","W.nitida1"
"802","DENS1_802","BDF-H-2","W.nitida1"
"803","DENS1_803","BDF-H-2","W.nitida1"
"804","DENS1_804","BDF-H-3","W.nitida1"
"805","DENS1_805","BDF-H-3","W.nitida1"
"806","DENS1_806","BDF-H-3","W.nitida1"
"807","DENS1_807","BDF-H-3","W.nitida1"
"808","DENS1_808","BDF-H-3","W.nitida1"
"809","DENS1_809","BDF-H-3","W.nitida1"
"810","DENS1_810","BDF-H-3","W.nitida1"
"811","DENS1_811","BDF-H-3","W.nitida1"
"812","DENS1_812","BDF-H-3","W.nitida1"
"813","DENS1_813","BDF-H-3","W.nitida1"
"814","DENS1_814","BDF-H-3","W.nitida1"
"815","DENS1_815","BDF-L-1","W.nitida1"
"816","DENS1_816","BDF-L-1","W.nitida1"
"817","DENS1_817","BDF-L-1","W.nitida1"
"818","DENS1_818","BDF-L-1","W.nitida1"
"819","DENS1_819","BDF-L-1","W.nitida1"
"820","DENS1_820","BDF-L-1","W.nitida1"
"821","DENS1_821","BDF-L-1","W.nitida1"
"822","DENS1_822","BDF-L-1","W.nitida1"
"823","DENS1_823","BDF-L-1","W.nitida1"
"824","DENS1_824","BDF-L-1","W.nitida1"
"825","DENS1_825","BDF-L-1","W.nitida1"
"826","DENS1_826","BDF-L-2","W.nitida1"
"827","DENS1_827","BDF-L-2","W.nitida1"
"828","DENS1_828","BDF-L-2","W.nitida1"
"829","DENS1_829","BDF-L-2","W.nitida1"
"830","DENS1_830","BDF-L-2","W.nitida1"
"831","DENS1_831","BDF-L-2","W.nitida1"
"832","DENS1_832","BDF-L-2","W.nitida1"
"833","DENS1_833","BDF-L-2","W.nitida1"
"834","DENS1_834","BDF-L-2","W.nitida1"
"835","DENS1_835","BDF-L-2","W.nitida1"
"836","DENS1_836","BDF-L-2","W.nitida1"
"837","DENS1_837","BDF-L-3","W.nitida1"
"838","DENS1_838","BDF-L-3","W.nitida1"
"839","DENS1_839","BDF-L-3","W.nitida1"
"840","DENS1_840","BDF-L-3","W.nitida1"
"841","DENS1_841","BDF-L-3","W.nitida1"
"842","DENS1_842","BDF-L-3","W.nitida1"
"843","DENS1_843","BDF-L-3","W.nitida1"
"844","DENS1_844","BDF-L-3","W.nitida1"
"845","DENS1_845","BDF-L-3","W.nitida1"
"846","DENS1_846","BDF-L-3","W.nitida1"
"847","DENS1_847","BDF-L-3","W.nitida1"
"848","DENS1_848","BDF-M-1","W.nitida1"
"849","DENS1_849","BDF-M-1","W.nitida1"
"850","DENS1_850","BDF-M-1","W.nitida1"
"851","DENS1_851","BDF-M-1","W.nitida1"
"852","DENS1_852","BDF-M-1","W.nitida1"
"853","DENS1_853","BDF-M-1","W.nitida1"
"854","DENS1_854","BDF-M-1","W.nitida1"
"855","DENS1_855","BDF-M-1","W.nitida1"
"856","DENS1_856","BDF-M-1","W.nitida1"
"857","DENS1_857","BDF-M-1","W.nitida1"
"858","DENS1_858","BDF-M-1","W.nitida1"
"859","DENS1_859","BDF-M-2","W.nitida1"
"860","DENS1_860","BDF-M-2","W.nitida1"
"861","DENS1_861","BDF-M-2","W.nitida1"
"862","DENS1_862","BDF-M-2","W.nitida1"
"863","DENS1_863","BDF-M-2","W.nitida1"
"864","DENS1_864","BDF-M-2","W.nitida1"
"865","DENS1_865","BDF-M-2","W.nitida1"
"866","DENS1_866","BDF-M-2","W.nitida1"
"867","DENS1_867","BDF-M-2","W.nitida1"
"868","DENS1_868","BDF-M-2","W.nitida1"
"869","DENS1_869","BDF-M-2","W.nitida1"
"870","DENS1_870","BDF-M-3","W.nitida1"
"871","DENS1_871","BDF-M-3","W.nitida1"
"872","DENS1_872","BDF-M-3","W.nitida1"
"873","DENS1_873","BDF-M-3","W.nitida1"
"874","DENS1_874","BDF-M-3","W.nitida1"
"875","DENS1_875","BDF-M-3","W.nitida1"
"876","DENS1_876","BDF-M-3","W.nitida1"
"877","DENS1_877","BDF-M-3","W.nitida1"
"878","DENS1_878","BDF-M-3","W.nitida1"
"879","DENS1_879","BDF-M-3","W.nitida1"
"880","DENS1_880","BDF-M-3","W.nitida1"
"881","DENS1_881","BD-H-1","W.nitida1"
"882","DENS1_882","BD-H-1","W.nitida1"
"883","DENS1_883","BD-H-1","W.nitida1"
"884","DENS1_884","BD-H-1","W.nitida1"
"885","DENS1_885","BD-H-1","W.nitida1"
"886","DENS1_886","BD-H-1","W.nitida1"
"887","DENS1_887","BD-H-1","W.nitida1"
"888","DENS1_888","BD-H-1","W.nitida1"
"889","DENS1_889","BD-H-1","W.nitida1"
"890","DENS1_890","BD-H-1","W.nitida1"
"891","DENS1_891","BD-H-1","W.nitida1"
"892","DENS1_892","BD-H-2","W.nitida1"
"893","DENS1_893","BD-H-2","W.nitida1"
"894","DENS1_894","BD-H-2","W.nitida1"
"895","DENS1_895","BD-H-2","W.nitida1"
"896","DENS1_896","BD-H-2","W.nitida1"
"897","DENS1_897","BD-H-2","W.nitida1"
"898","DENS1_898","BD-H-2","W.nitida1"
"899","DENS1_899","BD-H-2","W.nitida1"
"900","DENS1_900","BD-H-2","W.nitida1"
"901","DENS1_901","BD-H-2","W.nitida1"
"902","DENS1_902","BD-H-2","W.nitida1"
"903","DENS1_903","BD-H-3","W.nitida1"
"904","DENS1_904","BD-H-3","W.nitida1"
"905","DENS1_905","BD-H-3","W.nitida1"
"906","DENS1_906","BD-H-3","W.nitida1"
"907","DENS1_907","BD-H-3","W.nitida1"
"908","DENS1_908","BD-H-3","W.nitida1"
"909","DENS1_909","BD-H-3","W.nitida1"
"910","DENS1_910","BD-H-3","W.nitida1"
"911","DENS1_911","BD-H-3","W.nitida1"
"912","DENS1_912","BD-H-3","W.nitida1"
"913","DENS1_913","BD-H-3","W.nitida1"
"914","DENS1_914","BD-L-1","W.nitida1"
"915","DENS1_915","BD-L-1","W.nitida1"
"916","DENS1_916","BD-L-1","W.nitida1"
"917","DENS1_917","BD-L-1","W.nitida1"
"918","DENS1_918","BD-L-1","W.nitida1"
"919","DENS1_919","BD-L-1","W.nitida1"
"920","DENS1_920","BD-L-1","W.nitida1"
"921","DENS1_921","BD-L-1","W.nitida1"
"922","DENS1_922","BD-L-1","W.nitida1"
"923","DENS1_923","BD-L-1","W.nitida1"
"924","DENS1_924","BD-L-1","W.nitida1"
"925","DENS1_925","BD-L-2","W.nitida1"
"926","DENS1_926","BD-L-2","W.nitida1"
"927","DENS1_927","BD-L-2","W.nitida1"
"928","DENS1_928","BD-L-2","W.nitida1"
"929","DENS1_929","BD-L-2","W.nitida1"
"930","DENS1_930","BD-L-2","W.nitida1"
"931","DENS1_931","BD-L-2","W.nitida1"
"932","DENS1_932","BD-L-2","W.nitida1"
"933","DENS1_933","BD-L-2","W.nitida1"
"934","DENS1_934","BD-L-2","W.nitida1"
"935","DENS1_935","BD-L-2","W.nitida1"
"936","DENS1_936","BD-L-3","W.nitida1"
"937","DENS1_937","BD-L-3","W.nitida1"
"938","DENS1_938","BD-L-3","W.nitida1"
"939","DENS1_939","BD-L-3","W.nitida1"
"940","DENS1_940","BD-L-3","W.nitida1"
"941","DENS1_941","BD-L-3","W.nitida1"
"942","DENS1_942","BD-L-3","W.nitida1"
"943","DENS1_943","BD-L-3","W.nitida1"
"944","DENS1_944","BD-L-3","W.nitida1"
"945","DENS1_945","BD-L-3","W.nitida1"
"946","DENS1_946","BD-L-3","W.nitida1"
"947","DENS1_947","BD-M-1","W.nitida1"
"948","DENS1_948","BD-M-1","W.nitida1"
"949","DENS1_949","BD-M-1","W.nitida1"
"950","DENS1_950","BD-M-1","W.nitida1"
"951","DENS1_951","BD-M-1","W.nitida1"
"952","DENS1_952","BD-M-1","W.nitida1"
"953","DENS1_953","BD-M-1","W.nitida1"
"954","DENS1_954","BD-M-1","W.nitida1"
"955","DENS1_955","BD-M-1","W.nitida1"
"956","DENS1_956","BD-M-1","W.nitida1"
"957","DENS1_957","BD-M-1","W.nitida1"
"958","DENS1_958","BD-M-2","W.nitida1"
"959","DENS1_959","BD-M-2","W.nitida1"
"960","DENS1_960","BD-M-2","W.nitida1"
"961","DENS1_961","BD-M-2","W.nitida1"
"962","DENS1_962","BD-M-2","W.nitida1"
"963","DENS1_963","BD-M-2","W.nitida1"
"964","DENS1_964","BD-M-2","W.nitida1"
"965","DENS1_965","BD-M-2","W.nitida1"
"966","DENS1_966","BD-M-2","W.nitida1"
"967","DENS1_967","BD-M-2","W.nitida1"
"968","DENS1_968","BD-M-2","W.nitida1"
"969","DENS1_969","BD-M-3","W.nitida1"
"970","DENS1_970","BD-M-3","W.nitida1"
"971","DENS1_971","BD-M-3","W.nitida1"
"972","DENS1_972","BD-M-3","W.nitida1"
"973","DENS1_973","BD-M-3","W.nitida1"
"974","DENS1_974","BD-M-3","W.nitida1"
"975","DENS1_975","BD-M-3","W.nitida1"
"976","DENS1_976","BD-M-3","W.nitida1"
"977","DENS1_977","BD-M-3","W.nitida1"
"978","DENS1_978","BD-M-3","W.nitida1"
"979","DENS1_979","BD-M-3","W.nitida1"
"980","DENS1_980","BF-H-1","W.nitida1"
"981","DENS1_981","BF-H-1","W.nitida1"
"982","DENS1_982","BF-H-1","W.nitida1"
"983","DENS1_983","BF-H-1","W.nitida1"
"984","DENS1_984","BF-H-1","W.nitida1"
"985","DENS1_985","BF-H-1","W.nitida1"
"986","DENS1_986","BF-H-1","W.nitida1"
"987","DENS1_987","BF-H-1","W.nitida1"
"988","DENS1_988","BF-H-1","W.nitida1"
"989","DENS1_989","BF-H-1","W.nitida1"
"990","DENS1_990","BF-H-1","W.nitida1"
"991","DENS1_991","BF-H-2","W.nitida1"
"992","DENS1_992","BF-H-2","W.nitida1"
"993","DENS1_993","BF-H-2","W.nitida1"
"994","DENS1_994","BF-H-2","W.nitida1"
"995","DENS1_995","BF-H-2","W.nitida1"
"996","DENS1_996","BF-H-2","W.nitida1"
"997","DENS1_997","BF-H-2","W.nitida1"
"998","DENS1_998","BF-H-2","W.nitida1"
"999","DENS1_999","BF-H-2","W.nitida1"
"1000","DENS1_1000","BF-H-2","W.nitida1"
"1001","DENS1_1001","BF-H-2","W.nitida1"
"1002","DENS1_1002","BF-H-3","W.nitida1"
"1003","DENS1_1003","BF-H-3","W.nitida1"
"1004","DENS1_1004","BF-H-3","W.nitida1"
"1005","DENS1_1005","BF-H-3","W.nitida1"
"1006","DENS1_1006","BF-H-3","W.nitida1"
"1007","DENS1_1007","BF-H-3","W.nitida1"
"1008","DENS1_1008","BF-H-3","W.nitida1"
"1009","DENS1_1009","BF-H-3","W.nitida1"
"1010","DENS1_1010","BF-H-3","W.nitida1"
"1011","DENS1_1011","BF-H-3","W.nitida1"
"1012","DENS1_1012","BF-H-3","W.nitida1"
"1013","DENS1_1013","BF-L-1","W.nitida1"
"1014","DENS1_1014","BF-L-1","W.nitida1"
"1015","DENS1_1015","BF-L-1","W.nitida1"
"1016","DENS1_1016","BF-L-1","W.nitida1"
"1017","DENS1_1017","BF-L-1","W.nitida1"
"1018","DENS1_1018","BF-L-1","W.nitida1"
"1019","DENS1_1019","BF-L-1","W.nitida1"
"1020","DENS1_1020","BF-L-1","W.nitida1"
"1021","DENS1_1021","BF-L-1","W.nitida1"
"1022","DENS1_1022","BF-L-1","W.nitida1"
"1023","DENS1_1023","BF-L-1","W.nitida1"
"1024","DENS1_1024","BF-L-2","W.nitida1"
"1025","DENS1_1025","BF-L-2","W.nitida1"
"1026","DENS1_1026","BF-L-2","W.nitida1"
"1027","DENS1_1027","BF-L-2","W.nitida1"
"1028","DENS1_1028","BF-L-2","W.nitida1"
"1029","DENS1_1029","BF-L-2","W.nitida1"
"1030","DENS1_1030","BF-L-2","W.nitida1"
"1031","DENS1_1031","BF-L-2","W.nitida1"
"1032","DENS1_1032","BF-L-2","W.nitida1"
"1033","DENS1_1033","BF-L-2","W.nitida1"
"1034","DENS1_1034","BF-L-2","W.nitida1"
"1035","DENS1_1035","BF-L-3","W.nitida1"
"1036","DENS1_1036","BF-L-3","W.nitida1"
"1037","DENS1_1037","BF-L-3","W.nitida1"
"1038","DENS1_1038","BF-L-3","W.nitida1"
"1039","DENS1_1039","BF-L-3","W.nitida1"
"1040","DENS1_1040","BF-L-3","W.nitida1"
"1041","DENS1_1041","BF-L-3","W.nitida1"
"1042","DENS1_1042","BF-L-3","W.nitida1"
"1043","DENS1_1043","BF-L-3","W.nitida1"
"1044","DENS1_1044","BF-L-3","W.nitida1"
"1045","DENS1_1045","BF-L-3","W.nitida1"
"1046","DENS1_1046","BF-M-1","W.nitida1"
"1047","DENS1_1047","BF-M-1","W.nitida1"
"1048","DENS1_1048","BF-M-1","W.nitida1"
"1049","DENS1_1049","BF-M-1","W.nitida1"
"1050","DENS1_1050","BF-M-1","W.nitida1"
"1051","DENS1_1051","BF-M-1","W.nitida1"
"1052","DENS1_1052","BF-M-1","W.nitida1"
"1053","DENS1_1053","BF-M-1","W.nitida1"
"1054","DENS1_1054","BF-M-1","W.nitida1"
"1055","DENS1_1055","BF-M-1","W.nitida1"
"1056","DENS1_1056","BF-M-1","W.nitida1"
"1057","DENS1_1057","BF-M-2","W.nitida1"
"1058","DENS1_1058","BF-M-2","W.nitida1"
"1059","DENS1_1059","BF-M-2","W.nitida1"
"1060","DENS1_1060","BF-M-2","W.nitida1"
"1061","DENS1_1061","BF-M-2","W.nitida1"
"1062","DENS1_1062","BF-M-2","W.nitida1"
"1063","DENS1_1063","BF-M-2","W.nitida1"
"1064","DENS1_1064","BF-M-2","W.nitida1"
"1065","DENS1_1065","BF-M-2","W.nitida1"
"1066","DENS1_1066","BF-M-2","W.nitida1"
"1067","DENS1_1067","BF-M-2","W.nitida1"
"1068","DENS1_1068","BF-M-3","W.nitida1"
"1069","DENS1_1069","BF-M-3","W.nitida1"
"1070","DENS1_1070","BF-M-3","W.nitida1"
"1071","DENS1_1071","BF-M-3","W.nitida1"
"1072","DENS1_1072","BF-M-3","W.nitida1"
"1073","DENS1_1073","BF-M-3","W.nitida1"
"1074","DENS1_1074","BF-M-3","W.nitida1"
"1075","DENS1_1075","BF-M-3","W.nitida1"
"1076","DENS1_1076","BF-M-3","W.nitida1"
"1077","DENS1_1077","BF-M-3","W.nitida1"
"1078","DENS1_1078","BF-M-3","W.nitida1"
"1079","DENS1_1079","B-H-1","W.nitida1"
"1080","DENS1_1080","B-H-1","W.nitida1"
"1081","DENS1_1081","B-H-1","W.nitida1"
"1082","DENS1_1082","B-H-1","W.nitida1"
"1083","DENS1_1083","B-H-1","W.nitida1"
"1084","DENS1_1084","B-H-1","W.nitida1"
"1085","DENS1_1085","B-H-1","W.nitida1"
"1086","DENS1_1086","B-H-1","W.nitida1"
"1087","DENS1_1087","B-H-1","W.nitida1"
"1088","DENS1_1088","B-H-1","W.nitida1"
"1089","DENS1_1089","B-H-1","W.nitida1"
"1090","DENS1_1090","B-H-2","W.nitida1"
"1091","DENS1_1091","B-H-2","W.nitida1"
"1092","DENS1_1092","B-H-2","W.nitida1"
"1093","DENS1_1093","B-H-2","W.nitida1"
"1094","DENS1_1094","B-H-2","W.nitida1"
"1095","DENS1_1095","B-H-2","W.nitida1"
"1096","DENS1_1096","B-H-2","W.nitida1"
"1097","DENS1_1097","B-H-2","W.nitida1"
"1098","DENS1_1098","B-H-2","W.nitida1"
"1099","DENS1_1099","B-H-2","W.nitida1"
"1100","DENS1_1100","B-H-2","W.nitida1"
"1101","DENS1_1101","B-H-3","W.nitida1"
"1102","DENS1_1102","B-H-3","W.nitida1"
"1103","DENS1_1103","B-H-3","W.nitida1"
"1104","DENS1_1104","B-H-3","W.nitida1"
"1105","DENS1_1105","B-H-3","W.nitida1"
"1106","DENS1_1106","B-H-3","W.nitida1"
"1107","DENS1_1107","B-H-3","W.nitida1"
"1108","DENS1_1108","B-H-3","W.nitida1"
"1109","DENS1_1109","B-H-3","W.nitida1"
"1110","DENS1_1110","B-H-3","W.nitida1"
"1111","DENS1_1111","B-H-3","W.nitida1"
"1112","DENS1_1112","B-L-1","W.nitida1"
"1113","DENS1_1113","B-L-1","W.nitida1"
"1114","DENS1_1114","B-L-1","W.nitida1"
"1115","DENS1_1115","B-L-1","W.nitida1"
