genus_id,genus,family
845,Alvesia,Lamiaceae
846,Alvimia,Poaceae
847,Alvimiantha,Rhamnaceae
848,Alvordia,Compositae
849,Alyogyne,Malvaceae
850,Alysicarpus,Leguminosae
851,Alyssoides,Brassicaceae
852,Alyssopsis,Brassicaceae
853,Alyssum,Brassicaceae
854,Alyxia,Apocynaceae
855,Alzatea,Penaeaceae
856,Amaioua,Rubiaceae
857,Amalago,Piperaceae
858,Amalia,Orchidaceae
859,Amalocalyx,Apocynaceae
860,Amalophyllon,Gesneriaceae
861,Amana,Liliaceae
862,Amanoa,Phyllanthaceae
863,Amaraboya,Melastomataceae
864,Amaracarpus,Rubiaceae
865,Amaranthus,Amaranthaceae
866,× Amarcrinum,Amaryllidaceae
867,Amarella,Gentianaceae
868,Amarenus,Leguminosae
869,× Amarine,Amaryllidaceae
870,Amaroria,Simaroubaceae
871,× Amarygia,Amaryllidaceae
872,Amaryllis,Amaryllidaceae
873,Amasonia,Lamiaceae
874,Amatula,Solanaceae
875,Amauria,Compositae
876,Amauriella,Araceae
877,Amauriopsis,Compositae
878,Amauropelta,Thelypteridaceae
879,Amazoopsis,Lepidoziaceae
880,Ambassa,Compositae
881,Ambavia,Annonaceae
882,Ambelania,Apocynaceae
883,Amberboa,Compositae
884,Ambilobea,Burseraceae
885,Amblia,Dryopteridaceae
886,Amblogyna,Amaranthaceae
887,Amblostoma,Orchidaceae
888,Amblovenatum,Thelypteridaceae
889,Amblyanthera,Melastomataceae
890,Amblyanthopsis,Primulaceae
891,Amblyanthus,Primulaceae
892,Amblygonocarpus,Leguminosae
893,Amblynotopsis,Boraginaceae
894,Amblynotus,Boraginaceae
895,Amblyocarpum,Compositae
896,Amblyodon,Meesiaceae
897,Amblyodum,Meesiaceae
898,Amblyoglossum,Apocynaceae
899,Amblyolepis,Compositae
900,Amblyopappus,Compositae
901,Amblyopetalum,Apocynaceae
902,Amblyopogon,Compositae
903,Amblysperma,Compositae
904,Amblystegiella,Amblystegiaceae
905,Amblystegium,Amblystegiaceae
906,Amblystigma,Apocynaceae
907,Amblytropis,Daltoniaceae
908,Amblytropis,Leguminosae
909,Ambongia,Acanthaceae
910,Ambora,Monimiaceae
911,Amborella,Amborellaceae
912,Amboroa,Compositae
913,Ambrella,Orchidaceae
914,Ambroma,Malvaceae
915,Ambrosia,Compositae
916,Ambrosina,Araceae
917,Ambuchanania,Sphagnaceae
918,Ambulia,Scrophulariaceae
919,Amburana,Leguminosae
920,Ameghinoa,Compositae
921,Amelanchier,Rosaceae
922,× Amelasorbus,Rosaceae
923,Amelasorbus,Rosaceae
924,Amellus,Compositae
925,Amentotaxus,Taxaceae
926,Amerimnon,Leguminosae
927,Ameroglossum,Scrophulariaceae
928,Amerosedum,Crassulaceae
929,Amesia,Orchidaceae
930,Amesiella,Orchidaceae
931,Amesiodendron,Sapindaceae
932,Amesium,Aspleniaceae
933,Amethystanthus,Lamiaceae
934,Amethystea,Lamiaceae
935,Ametron,Rosaceae
936,Amherstia,Leguminosae
937,Amianthium,Melanthiaceae
938,Amicia,Leguminosae
939,Amirola,Sapindaceae
940,Amischotolype,Commelinaceae
941,Amitostigma,Orchidaceae
942,Ammandra,Arecaceae
943,Ammannia,Lythraceae
944,Ammanthus,Compositae
945,Ammi,Apiaceae
946,Ammobium,Compositae
947,Ammobroma,Boraginaceae
948,× Ammocalamagrostis,Poaceae
949,Ammocalamagrostis,Poaceae
950,Ammocharis,Amaryllidaceae
951,Ammochloa,Poaceae
952,Ammodaucus,Apiaceae
953,Ammodendron,Leguminosae
954,Ammodenia,Caryophyllaceae
955,Ammodytes,Leguminosae
956,Ammoides,Apiaceae
957,Ammophila,Poaceae
958,Ammopiptanthus,Leguminosae
959,Ammoselinum,Apiaceae
960,Ammoseris,Compositae
961,Ammosperma,Brassicaceae
962,Ammyrsine,Ericaceae
963,Amolinia,Compositae
964,Amomis,Myrtaceae
965,Amomum,Zingiberaceae
966,Amomyrtella,Myrtaceae
967,Amomyrtus,Myrtaceae
968,Amoora,Meliaceae
969,Amoreuxia,Bixaceae
970,Amorgine,Amaranthaceae
971,Amoria,Leguminosae
972,Amorimia,Malpighiaceae
973,Amorpha,Leguminosae
974,Amorphophallus,Araceae
975,Ampacus,Rutaceae
976,Amparoa,Orchidaceae
977,Ampelamus,Apocynaceae
978,Ampelaster,Compositae
979,Ampelocalamus,Poaceae
980,Ampelocera,Ulmaceae
981,Ampelocissus,Vitaceae
982,Ampelodesmos,Poaceae
983,Ampelopsis,Vitaceae
984,Ampelopteris,Thelypteridaceae
985,Ampelosicyos,Cucurbitaceae
986,Ampelosycios,Cucurbitaceae
987,Ampelovitis,Vitaceae
988,Ampelozizyphus,Rhamnaceae
989,Ampelygonum,Polygonaceae
990,Amperea,Euphorbiaceae
991,Ampherephis,Compositae
992,Amphiachyris,Compositae
993,Amphiasma,Rubiaceae
994,Amphibiophytum,Pallaviciniaceae
995,Amphiblemma,Melastomataceae
996,Amphiblestra,Tectariaceae
997,Amphibolia,Aizoaceae
998,Amphibolis,Cymodoceaceae
999,Amphibologyne,Boraginaceae
1000,Amphibromus,Poaceae
1001,Amphicarpaea,Leguminosae
1002,Amphicarpum,Poaceae
1003,Amphicephalozia,Cephaloziellaceae
1004,Amphicosmia,Cyatheaceae
1005,Amphidasya,Rubiaceae
1006,Amphidesmium,Cyatheaceae
1007,Amphidetes,Apocynaceae
1008,Amphidium,Orthotrichaceae
1009,Amphidoxa,Compositae
1010,Amphigena,Orchidaceae
1011,Amphiglossa,Compositae
1012,Amphijubula,Jubulaceae
1013,Amphilejeunea,Lejeuneaceae
1014,Amphilophium,Bignoniaceae
1015,Amphilophocolea,Geocalycaceae
1016,Amphimas,Leguminosae
1017,Amphineurion,Apocynaceae
1018,Amphineuron,Thelypteridaceae
1019,Amphinomia,Leguminosae
1020,Amphiolanthus,Linderniaceae
1021,Amphione,Convolvulaceae
1022,Amphipappus,Compositae
1023,Amphipetalum,Portulacaceae
1024,Amphiphyllum,Rapateaceae
1025,Amphipleis,Solanaceae
1026,Amphipogon,Poaceae
1027,Amphipterum,Hymenophyllaceae
1028,Amphipterygium,Anacardiaceae
1029,Amphirhapis,Compositae
1030,Amphirrhox,Violaceae
1031,Amphiscirpus,Cyperaceae
1032,Amphiscopia,Acanthaceae
1033,Amphistelma,Apocynaceae
1034,Amphistemon,Rubiaceae
1035,Amphitecna,Bignoniaceae
1036,Amphithalea,Leguminosae
1037,Amphitoma,Melastomataceae
1038,Amphodus,Leguminosae
1039,Amphoradenium,Polypodiaceae
1040,Amphorchis,Orchidaceae
1041,Amphoricarpos,Compositae
1042,Amphoridium,Orthotrichaceae
1043,Amphoritheca,Funariaceae
1044,Amphorocalyx,Melastomataceae
1045,Amphorogyne,Santalaceae
1046,Amphymenium,Leguminosae
1047,Amsinckia,Boraginaceae
1048,Amsonia,Apocynaceae
1049,Amydrium,Araceae
1050,Amyema,Loranthaceae
1051,Amygdalopersica,Rosaceae
1052,Amygdalopsis,Rosaceae
1053,Amygdalus,Rosaceae
1054,Amylotheca,Loranthaceae
1055,Amyrea,Euphorbiaceae
1056,Amyris,Rutaceae
1057,Amyxa,Thymelaeaceae
1058,Anabaena,Euphorbiaceae
1059,Anabasis,Amaranthaceae
1060,Anabata,Apocynaceae
1061,Anacalypta,Pottiaceae
1062,Anacampseros,Anacampserotaceae
1063,Anacampseros,Crassulaceae
1064,× Anacamptiplatanthera,Orchidaceae
1065,Anacamptis,Orchidaceae
1066,Anacamptodon,Fabroniaceae
1067,× Anacamptorchis,Orchidaceae
1068,Anacantha,Compositae
1069,Anacaona,Cucurbitaceae
1070,Anacardium,Anacardiaceae
1071,Anacheilium,Orchidaceae
1072,Anacolia,Bartramiaceae
1073,Anacolosa,Olacaceae
1074,Anacolus,Gentianaceae
1075,Anacyclus,Compositae
1076,Anadelphia,Poaceae
1077,Anadenanthera,Leguminosae
1078,Anadendrum,Araceae
1079,Anadenia,Proteaceae
1080,Anaectocalyx,Melastomataceae
1081,Anagallidium,Gentianaceae
1082,Anagallis,Primulaceae
1083,Anagyris,Leguminosae
1084,Anakasia,Araliaceae
1085,Analyrium,Apiaceae
1086,Anamaria,Scrophulariaceae
1087,Anamirta,Menispermaceae
1088,Ananas,Bromeliaceae
1089,Anandria,Compositae
1090,Anangia,Cucurbitaceae
1091,Ananthacorus,Pteridaceae
1092,Anantherix,Apocynaceae
1093,Anapalina,Iridaceae
1094,Anapausia,Polypodiaceae
1095,Anapeltis,Polypodiaceae
1096,Anaphalioides,Compositae
1097,Anaphalis,Compositae
1098,Anaphrenium,Anacardiaceae
1099,Anaphyllopsis,Araceae
1100,Anaphyllum,Araceae
1101,Anarmosa,Saxifragaceae
1102,Anarrhinum,Plantaginaceae
1103,Anarthria,Anarthriaceae
1104,Anarthrophyllum,Leguminosae
1105,Anarthropteris,Polypodiaceae
1106,Anarthrosyne,Leguminosae
1107,Anasser,Loganiaceae
1108,Anastatica,Brassicaceae
1109,Anastrabe,Stilbaceae
1110,Anastraphia,Compositae
1111,Anastrepta,Anastrophyllaceae
1112,Anastrophus,Poaceae
1113,Anastrophyllum,Anastrophyllaceae
1114,Anasyllis,Anacardiaceae
1115,Anathallis,Orchidaceae
1116,Anatherostipa,Poaceae
1117,Anatherum,Poaceae
1118,Anatropanthus,Apocynaceae
1119,Anauxanopetalum,Anacardiaceae
1120,Anaxagorea,Annonaceae
1121,Anaxeton,Compositae
1122,Anaxetum,Polypodiaceae
1123,Ancana,Annonaceae
1124,Ancathia,Compositae
1125,Anchietea,Violaceae
1126,Anchomanes,Araceae
1127,Anchonium,Brassicaceae
1128,Anchusa,Boraginaceae
1129,Anchusopsis,Boraginaceae
1130,Ancistrachne,Poaceae
1131,Ancistragrostis,Poaceae
1132,Ancistranthus,Acanthaceae
1133,Ancistrocactus,Cactaceae
1134,Ancistrocarphus,Compositae
1135,Ancistrocarpus,Malvaceae
1136,Ancistrocarya,Boraginaceae
1137,Ancistrochilus,Orchidaceae
1138,Ancistrocladus,Ancistrocladaceae
1139,Ancistrodes,Meteoriaceae
1140,Ancistrodesmus,Melastomataceae
1141,Ancistrolobus,Clusiaceae
1142,Ancistrorhynchus,Orchidaceae
1143,Ancistrostylis,Acanthaceae
1144,Ancistrothyrsus,Passifloraceae
1145,Ancistrotropis,Leguminosae
1146,Ancistrum,Rosaceae
1147,Ancouratea,Ochnaceae
1148,Ancylanthos,Rubiaceae
1149,Ancylobothrys,Apocynaceae
1150,Ancylobotrys,Apocynaceae
1151,Ancylostemon,Gesneriaceae
1152,Ancylotropis,Polygalaceae
1153,Andaca,Leguminosae
1154,Andeimalva,Malvaceae
1155,Andenea,Cactaceae
1156,Anderbergia,Compositae
1157,Andersonia,Ericaceae
1158,Anderssoniopiper,Piperaceae
1159,Andinia,Orchidaceae
1160,Andinopuntia,Cactaceae
1161,Andira,Leguminosae
1162,Andoa,Hypnaceae
1163,Andrachne,Phyllanthaceae
1164,Andradea,Nyctaginaceae
1165,Andradia,Leguminosae
1166,Andreadoxa,Rutaceae
1167,Andreaea,Andreaeaceae
1168,Andreaeobryum,Andreaeobryaceae
1169,Andreoskia,Brassicaceae
1170,Andrewsianthus,Jungermanniaceae
1171,Andriana,Apiaceae
1172,Andriapetalum,Proteaceae
1173,Androcalva,Malvaceae
1174,Androcalymma,Leguminosae
1175,Androcera,Solanaceae
1176,Androcorys,Orchidaceae
1177,Androcryphia,Pelliaceae
1178,Androcymbium,Colchicaceae
1179,Androglossa,Sabiaceae
1180,Andrographis,Acanthaceae
1181,Androlaechmea,Bromeliaceae
1182,Androlepis,Bromeliaceae
1183,Andromeda,Ericaceae
1184,Androphylax,Menispermaceae
1185,Andropogon,Poaceae
1186,Andropterum,Poaceae
1187,Androrchis,Orchidaceae
1188,Androsace,Primulaceae
1189,Androsaemum,Hypericaceae
1190,Androsiphonia,Passifloraceae
1191,Androstachys,Picrodendraceae
1192,Androstephium,Asparagaceae
1193,Androtium,Anacardiaceae
1194,Androtrichum,Cyperaceae
1195,Androya,Scrophulariaceae
1196,Andryala,Compositae
1197,Andrzeiowskia,Brassicaceae
1198,Anechites,Apocynaceae
1199,Aneilema,Commelinaceae
1200,Aneimiaebotrys,Anemiaceae
1201,Anelasma,Menispermaceae
1202,Anelsonia,Brassicaceae
1203,Anemarrhena,Asparagaceae
1204,Anemia,Anemiaceae
1205,Anemidictyon,Anemiaceae
1206,Anemocarpa,Compositae
1207,Anemoclema,Ranunculaceae
1208,Anemonanthea,Ranunculaceae
1209,Anemonastrum,Ranunculaceae
1210,Anemone,Ranunculaceae
1211,Anemonella,Ranunculaceae
1212,Anemonidium,Ranunculaceae
1213,Anemonoides,Ranunculaceae
1214,Anemonopsis,Ranunculaceae
1215,Anemopaegma,Bignoniaceae
1216,Anemopsis,Saururaceae
1217,Anerincleistus,Melastomataceae
1218,Anetanthus,Gesneriaceae
1219,Anethum,Apiaceae
1220,Anetium,Pteridaceae
1221,Aneulophus,Erythroxylaceae
1222,Aneura,Aneuraceae
1223,Angadenia,Apocynaceae
1224,Angeia,Myricaceae
1225,Angeldiazia,Compositae
1226,Angelica,Apiaceae
1227,Angelonia,Plantaginaceae
1228,Angelopogon,Misodendraceae
1229,Angelphytum,Compositae
1230,Angianthus,Compositae
1231,Anginon,Apiaceae
1232,Angiopteris,Marattiaceae
1233,Angkalanthus,Acanthaceae
1234,Angolaea,Podostemaceae
1235,Angolluma,Apocynaceae
1236,Angophora,Myrtaceae
1237,Angorkis,Orchidaceae
1238,Angoseseli,Apiaceae
1239,Angostura,Rutaceae
1240,Angostylis,Euphorbiaceae
1241,Angraecopsis,Orchidaceae
1242,Angraecum,Orchidaceae
1243,Anguillaria,Colchicaceae
1244,Anguillicarpus,Brassicaceae
1245,Anguina,Cucurbitaceae
1246,Anguloa,Orchidaceae
1247,Anguria,Cucurbitaceae
1248,Angylocalyx,Leguminosae
1249,Anhalonium,Cactaceae
1250,Aniba,Lauraceae
1251,Anictangium,Pottiaceae
1252,Anidrum,Apiaceae
1253,Anigozanthos,Haemodoraceae
1254,Aniketon,Smilacaceae
1255,Anil,Leguminosae
1256,Anila,Leguminosae
1257,Anisacantha,Amaranthaceae
1258,Anisacanthus,Acanthaceae
1259,Anisactis,Apiaceae
1260,Anisadenia,Linaceae
1261,Anisantherina,Orobanchaceae
1262,Aniseia,Convolvulaceae
1263,Aniselytron,Poaceae
1264,Anisepta,Euphorbiaceae
1265,Aniserica,Ericaceae
1266,Anisifolium,Rutaceae
1267,Anisocampium,Athyriaceae
1268,Anisocapparis,Capparaceae
1269,Anisocarpus,Compositae
1270,Anisocentrum,Melastomataceae
1271,Anisochaeta,Compositae
1272,Anisochilus,Lamiaceae
1273,Anisocoma,Compositae
1274,Anisocycla,Menispermaceae
1275,Anisodontea,Malvaceae
1276,Anisodus,Solanaceae
1277,Anisogonium,Athyriaceae
1278,Anisolotus,Leguminosae
1279,Anisomeles,Lamiaceae
1280,Anisomeria,Phytolaccaceae
1281,Anisomeris,Rubiaceae
1282,Anisopappus,Compositae
1283,Anisophyllea,Anisophylleaceae
1284,Anisophyllum,Euphorbiaceae
1285,Anisopoda,Apiaceae
1286,Anisopogon,Poaceae
1287,Anisoptera,Dipterocarpaceae
1288,Anisopus,Apocynaceae
1289,Anisopyrum,Poaceae
1290,Anisosciadium,Apiaceae
1291,Anisosepalum,Acanthaceae
1292,Anisostachya,Acanthaceae
1293,Anisostichium,Bryaceae
1294,Anisostigma,Aizoaceae
1295,Anisotes,Acanthaceae
1296,Anisothecium,Dicranaceae
1297,Anisothrix,Compositae
1298,Anisotoma,Apocynaceae
1299,Anisotome,Apiaceae
1300,Anisum,Apiaceae
1301,Ankylobus,Leguminosae
1302,Ankyropetalum,Caryophyllaceae
1303,Anna,Gesneriaceae
1304,Annesijoa,Euphorbiaceae
1305,Anneslea,Pentaphylacaceae
1306,Anneslia,Leguminosae
1307,Annesorhiza,Apiaceae
1308,Annickia,Annonaceae
1309,Annona,Annonaceae
1310,Anoda,Malvaceae
1311,Anodendron,Apocynaceae
1312,Anodiscus,Gesneriaceae
1313,Anodon,Grimmiaceae
1314,Anodontium,Orthotrichaceae
1315,Anodopetalum,Cunoniaceae
1316,Anodus,Seligeriaceae
1317,Anoectangium,Pottiaceae
1318,Anoectochilus,Orchidaceae
1319,× Anoectomaria,Orchidaceae
1320,Anogeissus,Combretaceae
1321,Anogra,Onagraceae
1322,Anogramma,Pteridaceae
1323,Anoma,Moringaceae
1324,Anomacanthus,Acanthaceae
1325,Anomacaulis,Jungermanniaceae
1326,Anomalanthus,Ericaceae
1327,Anomalolejeunea,Lejeuneaceae
1328,Anomalopterys,Malpighiaceae
1329,Anomalosicyos,Cucurbitaceae
1330,Anomianthus,Annonaceae
1331,Anomobryopsis,Bryaceae
1332,Anomobryum,Bryaceae
1333,Anomocarpus,Calyceraceae
1334,Anomochloa,Poaceae
1335,Anomoclada,Cephaloziaceae
1336,Anomodon,Thuidiaceae
1337,Anomomarsupella,Gymnomitriaceae
1338,Anomopanax,Apiaceae
1339,Anomospermum,Menispermaceae
1340,Anomostachys,Euphorbiaceae
1341,Anomostephium,Compositae
1342,Anomotassa,Apocynaceae
1343,Anomylia,Geocalycaceae
1344,Anonidium,Annonaceae
1345,Anoniodes,Elaeocarpaceae
1346,Anonis,Leguminosae
1347,Anonychium,Leguminosae
1348,Anoplanthus,Orobanchaceae
1349,Anoplocaryum,Boraginaceae
1350,Anoplolejeunea,Lejeuneaceae
1351,Anoplophytum,Bromeliaceae
1352,Anopteris,Pteridaceae
1353,Anopterus,Escalloniaceae
1354,Anopyxis,Rhizophoraceae
1355,Anotea,Malvaceae
1356,Anotis,Rubiaceae
1357,Anotites,Caryophyllaceae
1358,Anplectrella,Melastomataceae
1359,Anplectrum,Melastomataceae
1360,Anquetilia,Rutaceae
1361,Anredera,Basellaceae
1362,Ansellia,Orchidaceae
1363,Anstrutheria,Rhizophoraceae
1364,Antegibbaeum,Aizoaceae
1365,Antennaria,Compositae
1366,Antenoron,Polygonaceae
1367,Anteremanthus,Compositae
1368,× Anterioherorchis,Orchidaceae
1369,× Anteriopaludorchis,Orchidaceae
1370,Anthacanthus,Acanthaceae
1371,Anthactinia,Passifloraceae
1372,Anthadenia,Pedaliaceae
1373,Anthaenantia,Poaceae
1374,Anthaenantiopsis,Poaceae
1375,Anthalogea,Polygalaceae
1376,Anthanema,Convolvulaceae
1377,Anthanotis,Apocynaceae
1378,× Anthechamomilla,Compositae
1379,× Anthechrysanthemum,Compositae
1380,Anthelia,Antheliaceae
1381,Antheliacanthus,Acanthaceae
1382,Anthelis,Antheliaceae
1383,× Anthematricaria,Compositae
1384,× Anthemimatricaria,Compositae
1385,Anthemiopsis,Compositae
1386,Anthemis,Compositae
1387,Anthephora,Poaceae
1388,Anthericopsis,Commelinaceae
1389,Anthericum,Asparagaceae
1390,× Antherisia,Asparagaceae
1391,Antheropeas,Compositae
1392,Antheroporum,Leguminosae
1393,Antherostele,Rubiaceae
1394,Antherothamnus,Scrophulariaceae
1395,Antherotoma,Melastomataceae
1396,Antheryta,Melastomataceae
1397,Anthistiria,Poaceae
1398,Anthobolus,Santalaceae
1399,Anthocarpa,Meliaceae
1400,Anthocephalus,Rubiaceae
1401,Anthocerastes,Compositae
1402,Anthocercis,Solanaceae
1403,Anthoceros,Anthocerotaceae
1404,Anthochlamys,Amaranthaceae
1405,Anthochloa,Poaceae
1406,Anthochortus,Restionaceae
1407,Anthocleista,Gentianaceae
1408,Anthodendron,Ericaceae
1409,Anthodiscus,Caryocaraceae
1410,Anthodon,Celastraceae
1411,Anthogonium,Orchidaceae
1412,Antholoma,Elaeocarpaceae
1413,Antholyza,Iridaceae
1414,Anthomeles,Rosaceae
1415,Anthonotha,Leguminosae
1416,Anthopogon,Poaceae
1417,Anthopteropsis,Ericaceae
1418,Anthopterus,Ericaceae
1419,Anthorrhiza,Rubiaceae
1420,Anthosachne,Poaceae
1421,Anthospermopsis,Rubiaceae
1422,Anthospermum,Rubiaceae
1423,Anthostema,Euphorbiaceae
1424,Anthotium,Goodeniaceae
1425,Anthotroche,Solanaceae
1426,Anthoxanthum,Poaceae
1427,× Anthrichaerophyllum,Apiaceae
1428,Anthriscus,Apiaceae
1429,Anthurium,Araceae
1430,Anthyllis,Leguminosae
1431,Antiaris,Moraceae
1432,Antiaropsis,Moraceae
1433,Anticharis,Scrophulariaceae
1434,Anticlea,Melanthiaceae
1435,Antidaphne,Santalaceae
1436,Antidesma,Phyllanthaceae
1437,Antigonon,Polygonaceae
1438,Antigramma,Aspleniaceae
1439,Antillanthus,Compositae
1440,Antillia,Compositae
1441,Antimima,Aizoaceae
1442,Antimion,Solanaceae
1443,Antinisa,Salicaceae
1444,Antinoria,Poaceae
1445,Antiosorus,Lonchitidaceae
1446,Antiostelma,Apocynaceae
1447,Antiotrema,Boraginaceae
1448,Antiphiona,Compositae
1449,Antiphylla,Saxifragaceae
1450,Antiphytum,Boraginaceae
1451,Antirhea,Rubiaceae
1452,Antirrhinum,Plantaginaceae
1453,Antirrhoea,Rubiaceae
1454,Antisola,Melastomataceae
1455,Antistrophe,Primulaceae
1456,Antitaxis,Menispermaceae
1457,Antithrixia,Compositae
1458,Antitoxicum,Apocynaceae
1459,Antitrichia,Leucodontaceae
1460,Antizoma,Menispermaceae
1461,Antoiria,Porellaceae
1462,Antonia,Loganiaceae
1463,Antopetitia,Leguminosae
1464,Antriba,Loranthaceae
1465,Antrocaryon,Anacardiaceae
1466,Antrophyum,Pteridaceae
1467,Antrospermum,Compositae
1468,Antura,Apocynaceae
1469,Anubias,Araceae
1470,Anulocaulis,Nyctaginaceae
1471,Anura,Compositae
1472,Anurosperma,Nepenthaceae
1473,Anurus,Leguminosae
1474,Anvillea,Compositae
1475,Anychia,Caryophyllaceae
1476,Aongstroemia,Dicranaceae
1477,Aongstroemiopsis,Dicranaceae
1478,Aoranthe,Rubiaceae
1479,Aosa,Loasaceae
1480,Aostea,Compositae
1481,Aotus,Leguminosae
1482,Apacheria,Crossosomataceae
1483,Apalatoa,Leguminosae
1484,Apalochlamys,Compositae
1485,Apalodium,Bryaceae
1486,Apalophlebia,Polypodiaceae
1487,Apama,Aristolochiaceae
1488,Apargia,Compositae
1489,Aparine,Rubiaceae
1490,Aparisthmium,Euphorbiaceae
1491,Apassalus,Acanthaceae
1492,Apatelia,Actinidiaceae
1493,Apatesia,Aizoaceae
1494,Apatitia,Melastomataceae
1495,Apatophyllum,Celastraceae
1496,Apeiba,Malvaceae
1497,Apera,Poaceae
1498,Aperiphracta,Lauraceae
1499,Apetahia,Campanulaceae
1500,Aphaca,Leguminosae
1501,Aphaenandra,Rubiaceae
1502,Aphanactis,Compositae
1503,Aphanamixis,Meliaceae
1504,Aphananthe,Cannabaceae
1505,Aphandra,Arecaceae
1506,Aphanelytrum,Poaceae
1507,Aphanes,Rosaceae
1508,Aphania,Sapindaceae
1509,Aphanisma,Amaranthaceae
1510,Aphanocalyx,Leguminosae
1511,Aphanocarpus,Rubiaceae
1512,Aphanochilus,Lamiaceae
1513,Aphanococcus,Sapindaceae
1514,Aphanolejeunea,Lejeuneaceae
1515,Aphanopappus,Compositae
1516,Aphanopetalum,Aphanopetalaceae
1517,Aphanopleura,Apiaceae
1518,Aphanorrhegma,Funariaceae
1519,Aphanosperma,Acanthaceae
1520,Aphanostelma,Apocynaceae
1521,Aphanostemma,Ranunculaceae
1522,Aphanostephus,Compositae
1523,Aphanostylis,Apocynaceae
1524,Aphelandra,Acanthaceae
1525,Aphelandrella,Acanthaceae
1526,Aphelexis,Compositae
1527,Aphelia,Centrolepidaceae
1528,Aphloia,Aphloiaceae
1529,Aphora,Euphorbiaceae
1530,Aphragmia,Acanthaceae
1531,Aphragmus,Brassicaceae
1532,Aphyllanthes,Asparagaceae
1533,Aphyllocladus,Compositae
1534,Aphyllodium,Leguminosae
1535,Aphyllon,Orobanchaceae
1536,Aphyllorchis,Orchidaceae
1537,Aphyteia,Hydnoraceae
1538,Apiastrum,Apiaceae
1539,Apicra,Asparagaceae
1540,Apinagia,Podostemaceae
1541,Apinella,Apiaceae
1542,Apiocarpa,Bryaceae
1543,Apiocarpus,Sapindaceae
1544,Apiopetalum,Apiaceae
1545,Apios,Leguminosae
1546,Apium,Apiaceae
1547,Aplanodes,Brassicaceae
1548,Aplectrum,Orchidaceae
1549,Aplocarya,Solanaceae
1550,Aplodon,Splachnaceae
1551,Aplopappus,Compositae
1552,Aplostylis,Convolvulaceae
1553,Aplotaxis,Compositae
1554,Aplozia,Jungermanniaceae
1555,Apluda,Poaceae
1556,Apoballis,Araceae
1557,Apocaulon,Rutaceae
1558,Apochiton,Poaceae
1559,Apochoris,Primulaceae
1560,Apoclada,Poaceae
1561,Apocopis,Poaceae
1562,Apocynum,Apocynaceae
1563,Apodandra,Euphorbiaceae
1564,Apodanthera,Cucurbitaceae
1565,Apodanthes,Apodanthaceae
1566,Apodasmia,Restionaceae
1567,Apodicarpum,Apiaceae
1568,Apodina,Loranthaceae
1569,Apodiscus,Phyllanthaceae
1570,Apodocephala,Compositae
1571,Apodolirion,Amaryllidaceae
1572,Apodostigma,Celastraceae
1573,Apodynomene,Leguminosae
1574,Apodytes,Icacinaceae
1575,Apogon,Compositae
1576,Apollonias,Lauraceae
1577,Apomarsupella,Gymnomitriaceae
1578,Apometzgeria,Metzgeriaceae
1579,Apomuria,Rubiaceae
1580,Aponogeton,Aponogetonaceae
1581,Apophyllum,Capparaceae
1582,Apoplanesia,Leguminosae
1583,Apopleumon,Convolvulaceae
1584,Apopyros,Compositae
1585,Aporanthus,Leguminosae
1586,× Aporberocereus,Cactaceae
1587,Aporetica,Sapindaceae
1588,Aporocactus,Cactaceae
1589,× Aporophyllum,Cactaceae
1590,Aporosa,Phyllanthaceae
1591,Aporostylis,Orchidaceae
1592,Aporrhiza,Sapindaceae
1593,Aporuellia,Acanthaceae
1594,Aposeris,Compositae
1595,Apostasia,Orchidaceae
1596,Apostates,Compositae
1597,Apotreubia,Treubiaceae
1598,Apozia,Lamiaceae
1599,Appendicula,Orchidaceae
1600,Appendicularia,Melastomataceae
1601,Appertiella,Hydrocharitaceae
1602,Appunia,Rubiaceae
1603,Aptandra,Olacaceae
1604,Apteria,Burmanniaceae
1605,Apterigia,Brassicaceae
1606,Apterokarpos,Anacardiaceae
1607,Apteropteris,Hymenophyllaceae
1608,Apterosperma,Theaceae
1609,Apterygium,Amblystegiaceae
1610,Apteuxis,Melastomataceae
1611,Aptosimum,Scrophulariaceae
1612,Aptychella,Sematophyllaceae
1613,Aptychopsis,Sematophyllaceae
1614,Aptychus,Sematophyllaceae
1615,Apuleia,Leguminosae
1616,Apurimacia,Leguminosae
1617,Aquartia,Solanaceae
1618,Aquilaria,Thymelaeaceae
1619,Aquilegia,Ranunculaceae
1620,Arabidella,Brassicaceae
1621,Arabidopsis,Brassicaceae
1622,Arabis,Brassicaceae
1623,Aracamunia,Orchidaceae
1624,Arachidna,Leguminosae
1625,Arachis,Leguminosae
1626,Arachne,Phyllanthaceae
1627,Arachniodes,Dryopteridaceae
1628,Arachniopsis,Lepidoziaceae
1629,Arachnis,Orchidaceae
1630,Arachnites,Orchidaceae
1631,Arachnitis,Corsiaceae
1632,Arachnocalyx,Ericaceae
1633,Arachnopogon,Compositae
1634,Arachnothryx,Rubiaceae
1635,Arachus,Leguminosae
1636,Aracium,Compositae
1637,Araeococcus,Bromeliaceae
1638,Arafoe,Apiaceae
1639,Aragallus,Leguminosae
1640,Aragoa,Plantaginaceae
1641,Araiostegia,Davalliaceae
1642,Araiostegiella,Davalliaceae
1643,Aralia,Araliaceae
1644,Aralidium,Torricelliaceae
1645,Araliopsis,Rutaceae
